,순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량,시작시간
1989,4189,P15,2020-06-08,야간,200408-19001-028,1,"19,18,06",가열로6호기,"6222.00 X 5347.00 X 283.00
",TWS355,3차작업(황지 마무리)  자리 비워 둘 것,6호기,CARBON,1,24100,1,167.48,2020-06-06 07:00
1990,4190,P15,2020-06-08,야간,200529-19302-024,"1,2,3,4,5","19,18,06",가열로6호기,"5300.00 X 4600.00 X 160.00
",S355NL,"380T  단조비 충분히 줄 것  6/5 투입
절단완료(6/3 주)-8번으로 마킹되어 있음",6호기,CARBON,5,9840,5,68.38,2020-06-06 07:00
1991,4236,P15,2020-06-09,야간,200520-15007-001,"1,2,3","20,19,06",가열로6호기,"2130.00 X 0.00 X 195.00
",A266MGr2,380T  사용소재 통보 ,6호기,CARBON,3,7065,3,100.88,2020-06-09 01:12
1992,4237,P15,2020-06-09,야간,200520-15007-001,"1,2","20,19,06",가열로6호기,"2130.00 X 0.00 X 195.00
",A266MGr2,380T  사용소재 통보 ,6호기,CARBON,5,7065,3,100.88,2020-06-09 01:12
1993,4240,P15,2020-06-09,야간,200529-19302-024,"4,5","20,19,06",가열로6호기,"5300.00 X 4600.00 X 160.00
",S355NL,"380T  단조비 충분히 줄 것 
투입완료  2회 작업 실시",6호기,CARBON,2,9840,2,140.5,2020-06-09 01:12
1994,4289,P15,2020-06-10,야간,200204-19411-066,"1,2,3,4","06,18,20",가열로6호기,"6000.00 X 5354.00 X 199.00
",TWS355,400T  작업 2회 실시,6호기,CARBON,4,12555,4,58.77,2020-06-10 06:12
1995,4290,P15,2020-06-10,야간,190905-19234-120,1,"06,18,20",가열로6호기,"6522.00 X 5342.00 X 201.00
",S355Mn,3차작업(황지 마무리)  자리 비워 둘 것,6호기,CARBON,1,25950,1,121.47,2020-06-10 06:12
1996,4344,P15,2020-06-11,야간,200204-19411-085,"1,2","20,17,06",가열로6호기,"4185.00 X 3778.00 X 600.00
",TWS355,"700T  단조비 충분히 줄 것
단조작업 2회 실시",6호기,CARBON,2,16085,2,131.38,2020-06-11 06:23
1997,4345,P15,2020-06-11,야간,200204-19411-078,"1,2","20,17,06",가열로6호기,"6000.00 X 5354.00 X 199.00
",TWS355,400T  작업 2회 실시,6호기,CARBON,2,12555,2,102.55,2020-06-11 06:23
1998,4532,P15,2020-06-17,주간,200408-19001-033,1,"20,19,06",가열로6호기,"6222.00 X 5347.00 X 283.00
",TWS355,"700T  1,2차작업  6/16  주간 투입
작업 2회 실시",6호기,CARBON,1,24100,1,155.73,2020-06-16 13:11
1999,4533,P15,2020-06-17,주간,200408-19001-034,1,"20,19,06",가열로6호기,"6222.00 X 5347.00 X 283.00
",TWS355,"700T  1,2차작업  6/16  주간 투입
작업 2회 실시",6호기,CARBON,1,24100,1,155.73,2020-06-16 13:11
2000,4531,P15,2020-06-17,주간,200204-19411-090,"1,2,4,3","20,19,06",가열로6호기,"6000.00 X 5354.00 X 199.00
",TWS355,"400T  단조비 충분히 줄 것
2회 작업 실시  6/16 투입",6호기,CARBON,4,12555,4,81.13,2020-06-16 13:11
2001,4544,P15,2020-06-17,야간,200408-19001-033,1,"19,18,17,06",가열로6호기,"6222.00 X 5347.00 X 283.00
",TWS355,"2,3차작업(황지 마무리)",6호기,CARBON,1,24100,1,44.69,2020-06-17 18:32
2002,4545,P15,2020-06-17,야간,200408-19001-034,1,"19,18,17,06",가열로6호기,"6222.00 X 5347.00 X 283.00
",TWS355,"2,3차작업(황지 마무리)",6호기,CARBON,1,24100,1,44.69,2020-06-17 18:32
2003,4581,P15,2020-06-18,주간,170829-98752-017,1,"06,17,19",가열로6호기,"2560.00 X 2292.00 X 800.00
",SCM440,"6/17 야간 또는 6/18 주간투입
예열  6/18 1/2 절단후 투입",6호기,,1,9200,1,146.98,2020-06-18 12:11
2004,4636,P15,2020-06-19,주간,180725-98752-001,1,"19,17,06",가열로6호기,"2300.00 X 2022.00 X 815.00
",SCM440,"1/3 RING 펴기  온도 : 1000~1100℃
170829-98752-017 사용",6호기,ALLOY,1,3100,1,327.83,2020-06-18 22:47
2005,4637,P15,2020-06-19,주간,180725-98752-002,1,"19,17,06",가열로6호기,"2300.00 X 2038.00 X 815.00
",SCM440,"1/3 RING 펴기  온도 : 1000~1100℃
170829-98752-017 사용",6호기,ALLOY,1,3100,1,327.83,2020-06-18 22:47
2006,4638,P15,2020-06-19,주간,180725-98752-003,1,"19,17,06",가열로6호기,"2560.00 X 2282.00 X 815.00
",SCM440,"1/3 RING 펴기  온도 : 1000~1100℃
170829-98752-017 사용",6호기,ALLOY,1,3100,1,327.83,2020-06-18 22:47
2007,4698,P15,2020-06-22,야간,200603-15200-002,1,"06,19,20",가열로6호기,"2300SQ X 1900SQ X 115T 
",A350LF2,"3차작업(마무리)
200/70/50  T/TABLE에서 작업",6호기,CARBON,1,6800,1,49.83,2020-06-20 06:10
2008,4697,P15,2020-06-22,야간,200410-19001-001,1,"06,19,20",가열로6호기,"6222.00 X 5347.00 X 283.00
",TWS355,700T  1차작업  작업 1회 실시,6호기,CARBON,1,24100,1,176.61,2020-06-20 06:10
2009,4696,P15,2020-06-22,야간,200408-19001-038,1,"06,19,20",가열로6호기,"6222.00 X 5347.00 X 283.00
",TWS355,700T  1차작업  작업 1회 실시,6호기,CARBON,1,24100,1,176.61,2020-06-20 06:10
2010,4695,P15,2020-06-22,야간,200408-19001-037,1,"06,19,20",가열로6호기,"6222.00 X 5347.00 X 283.00
",TWS355,700T  1차작업  작업 1회 실시,6호기,CARBON,1,24100,1,176.61,2020-06-20 06:10
2011,4747,P15,2020-06-23,야간,200204-19411-097,"1,2,3,4","06,17,18",가열로6호기,"4185.00 X 3778.00 X 600.00
",TWS355,700T  1차작업,6호기,CARBON,4,16085,4,70.45,2020-06-23 06:01
2012,4746,P15,2020-06-23,야간,200529-19302-032,"3,4,5,6","06,17,18",가열로6호기,"5300.00 X 4600.00 X 160.00
",S355NL,380T  1차작업,6호기,CARBON,4,9845,4,43.12,2020-06-23 06:01
2013,4745,P15,2020-06-23,야간,200529-19302-032,"1,2","06,17,18",가열로6호기,"5300.00 X 4600.00 X 160.00
",S355NL,380T  작업 2회 실시 단조비 충분히 줄 것,6호기,CARBON,2,9845,2,43.12,2020-06-23 06:01
2014,4786,P15,2020-06-24,야간,200529-19302-032,7,"19,18,06",가열로6호기,"5300.00 X 4600.00 X 160.00
",S355NL,380T  작업 2회 실시 단조비 충분히 줄 것,,CARBON,1,9845,1,46.28,2020-06-23 21:36
2015,4780,P15,2020-06-24,야간,200204-19411-097,"1,4,2,3","19,18,06",가열로6호기,"4185.00 X 3778.00 X 600.00
",TWS355,2차작업  첫작업 요청,6호기,CARBON,4,16085,4,75.61,2020-06-23 21:36
2016,4781,P15,2020-06-24,야간,200529-19302-032,"8,9,10","19,18,06",가열로6호기,"5300.00 X 4600.00 X 160.00
",S355NL,380T  작업 2회 실시 단조비 충분히 줄 것,6호기,CARBON,3,9845,3,46.28,2020-06-23 21:36
2017,4822,P15,2020-06-25,야간,200528-15200-003,1,"06,17,20",가열로6호기,"1789.00 X 0.00 X 457.00
",A266MGr2,"380T  사용소재 통보  1,2차작업
flat die 마무리",6호기,CARBON,1,10935,1,80.86,2020-06-25 01:50
2018,4823,P15,2020-06-25,야간,200528-15200-004,1,"06,17,20",가열로6호기,"1789.00 X 0.00 X 457.00
",A266MGr2,"380T  사용소재 통보  1,2차작업
flat die 마무리",6호기,CARBON,1,10935,1,80.86,2020-06-25 01:50
2019,4824,P15,2020-06-25,야간,200417-19151-006,2,"06,17,20",가열로6호기,"4820.00 X 4368.80 X 493.00
",F304H,3차작업(우마 작업)   첫작업,6호기,SUS 304,1,17970,1,132.89,2020-06-25 01:50
2020,4825,P15,2020-06-25,야간,200417-19151-002,2,"06,17,20",가열로6호기,"4250.00 X 3784.60 X 470.00
",F304H,3차작업(우마 작업)   첫작업,6호기,SUS 304,1,15200,1,112.4,2020-06-25 01:50
2021,4820,P15,2020-06-25,야간,200528-15200-005,1,"06,17,20",가열로6호기,"1914.00 X 0.00 X 425.00
",A266MGr2,"380T  사용소재 통보  1,2차작업
flat die 마무리",6호기,CARBON,1,11650,1,86.15,2020-06-25 01:50
2022,4913,P15,2020-06-29,야간,200204-19411-109,"1,2,3,4","06,17,19",가열로6호기,"4185.00 X 3778.00 X 600.00
",TWS355,700T 2회 작업 6/26 투입,6호기,CARBON,4,16085,4,134.74,2020-06-27 06:42
2023,4914,P15,2020-06-29,야간,200616-19234-004,"1,2,3,4","06,17,19",가열로6호기,"6485.00 X 5999.00 X 200.00
",S355NL,380T  작업 2회 실시  6/29 투입,6호기,CARBON,4,11915,4,99.81,2020-06-27 06:42
2024,4956,P15,2020-06-30,야간,200616-19234-004,5,"17,06",가열로6호기,"6485.00 X 5999.00 X 200.00
",S355NL,380T  2회 작업  단조비 충분히 줄 것,6호기,CARBON,1,11915,1,52.18,2020-06-30 05:55
2025,4957,P15,2020-06-30,야간,200604-19054-001,"1,2,3,4","17,06",가열로6호기,"4804.00 X 3684.00 X 270.00
",TWS355,700T  2회 작업  단조비 충분히 줄 것,6호기,CARBON,4,19615,4,85.89,2020-06-30 05:55
2026,4958,P15,2020-06-30,야간,200619-12600-001,1,"17,06",가열로6호기,"4848.00 X 3640.00 X 90.00
",TWS355," 사용소재 통보  1,2차작업
 2회 작업  단조비 충분히 줄 것",6호기,CARBON,1,10900,1,47.73,2020-06-30 05:55
2027,4959,P15,2020-06-30,야간,200520-19478-012,"3,4","17,06",가열로6호기,"6000.00 X 5304.00 X 206.00
",TWS355,700T  2회 작업  단조비 충분히 줄 것,6호기,CARBON,2,13740,2,60.17,2020-06-30 05:55
2028,5000,P15,2020-07-01,주간,200616-19234-006,"1,3,2","20,19,18,06",가열로6호기,"6500.00 X 5880.00 X 250.00
",TWS355,"700T   2회 작업  단조비 충분히 줄 것
7/1 야간작업분",6호기,CARBON,3,17335,3,55.01,2020-07-01 06:54
2029,4999,P15,2020-07-01,주간,200616-19234-005,"3,4,5,6","20,19,18,06",가열로6호기,"6485.00 X 5999.00 X 200.00
",S355NL,"380T  2회 작업  단조비 충분히 줄 것
7/1 야간작업분",6호기,CARBON,4,11915,4,37.81,2020-07-01 06:54
2030,5009,P15,2020-07-01,야간,200616-19234-005,"3,4,5,6","20,18,17,06",가열로6호기,"6485.00 X 5999.00 X 200.00
",S355NL,380T  2회 작업  단조비 충분히 줄 것,6호기,CARBON,4,11915,4,60.17,2020-07-01 15:06
2031,5053,P15,2020-07-02,야간,200616-19234-006,"4,5,6","20,06",가열로6호기,"6500.00 X 5880.00 X 250.00
",TWS355,700T  2회 작업  단조비 충분히 줄 것,6호기,CARBON,3,17335,3,66.03,2020-07-02 02:01
2032,5054,P15,2020-07-02,야간,200620-12321-001,1,"20,06",가열로6호기,"1840.00 X 1189.00 X 875.00
",A350LF2,"2차작업  자리 비워 둘 것
1533*500*970",6호기,CARBON,1,13300,1,50.66,2020-07-02 02:01
2033,5055,P15,2020-07-02,야간,200620-12311-002,1,"20,06",가열로6호기,"1568.00 X 1189.00 X 1120.00
",A350LF2,"2차작업  자리 비워 둘 것
1236*500*1220",6호기,,1,10180,1,38.78,2020-07-02 02:01
2034,5052,P15,2020-07-02,야간,200318-19184-001,"3,4","20,06",가열로6호기,"6573.00 X 5870.00 X 324.00
",S355Mn,700T 1차작업  시방서 참고,6호기,CARBON,2,25450,2,96.94,2020-07-02 02:01
2035,5161,P15,2020-07-07,야간,200603-15200-012,1,"20,18,06",가열로6호기,"2185.00 X 1728.80 X 662.50
",F304L,4차작업  소재 장입완료  중량계근,6호기,SUS 304,1,10230,1,59.12,2020-07-06 23:38
2036,5162,P15,2020-07-07,야간,200623-19476-001,"1,2,3,4","20,18,06",가열로6호기,"4450.00 X 3550.00 X 195.00
",TWS355,400T  작업 2회 실시 ,6호기,CARBON,4,11020,4,63.68,2020-07-06 23:38
2037,5159,P15,2020-07-07,야간,200330-17035-003,1,"20,18,06",가열로6호기,"1155.00 X 730.00 X 4974.00
",SF490V,2차작업(PUNCH 작업) 자리 비워 둘 것,6호기,CARBON,1,26000,1,150.25,2020-07-06 23:38
2038,5160,P15,2020-07-07,야간,200330-17035-004,1,"20,18,06",가열로6호기,"1155.00 X 730.00 X 4974.00
",SF490V,2차작업(PUNCH 작업) 자리 비워 둘 것,6호기,CARBON,1,26000,1,150.25,2020-07-06 23:38
2039,5211,P15,2020-07-08,야간,200618-19004-005,1,"18,06",가열로6호기,"2180.00 X 730.00 X 347.00
",A350LF2,"700T  사용소재 통보  H/R   1,2차작업
005,007 동시작업  시방서 참고",6호기,CARBON,1,12025,1,60.32,2020-07-08 03:37
2040,5212,P15,2020-07-08,야간,200618-19004-006,1,"18,06",가열로6호기,"2080.00 X 730.00 X 285.00
",A350LF2,"400T  사용소재 통보  H/R   1,2차작업
006, 008 동시작업  시방서 참고",6호기,CARBON,1,9120,1,45.75,2020-07-08 03:37
2041,5213,P15,2020-07-08,야간,200604-19054-002,"1,2,3","18,06",가열로6호기,"4804.00 X 3684.00 X 270.00
",TWS355,700T  2회 작업  단조비 충분히 줄 것,6호기,CARBON,3,19615,3,98.4,2020-07-08 03:37
2042,5263,P15,2020-07-09,야간,200706-19226-003,"1,2,3","18,17,06",가열로6호기,"6500.00 X 5870.00 X 180.00
",S355NL,380T  2회 작업 실시,6호기,CARBON,3,13505,3,82.94,2020-07-09 01:56
2043,5262,P15,2020-07-09,야간,200706-19226-002,"1,2","18,17,06",가열로6호기,"6494.00 X 5994.00 X 155.00
",S355NL,380T  2회 작업 실시,6호기,CARBON,2,10035,2,61.63,2020-07-09 01:56
2044,5261,P15,2020-07-09,야간,200604-19054-002,4,"18,17,06",가열로6호기,"4804.00 X 3684.00 X 270.00
",TWS355,700T  2회 작업  단조비 충분히 줄 것,6호기,CARBON,1,19615,1,120.47,2020-07-09 01:56
2045,5305,P15,2020-07-10,야간,200707-19226-002,"2,3","20,17,06",가열로6호기,"6494.00 X 5994.00 X 155.00
",S355NL,380T  단조비 충분히 줄 것,6호기,CARBON,2,10035,2,60.46,2020-07-10 02:08
2046,5306,P15,2020-07-10,야간,200707-19226-001,"1,2,3","20,17,06",가열로6호기,"6500.00 X 5870.00 X 180.00
",S355NL,380T  단조비 충분히 줄 것,6호기,CARBON,3,13505,3,81.36,2020-07-10 02:08
2047,5307,P15,2020-07-10,야간,200706-01502-012,"3,4","20,17,06",가열로6호기,"3557.00 X 2560.00 X 285.00
",S355NL,380T  단조비 충분히 줄 것  절단보류,6호기,CARBON,2,13000,2,78.32,2020-07-10 02:08
2048,5350,P15,2020-07-13,야간,200701-19955-003,1,"20,19,18,06",가열로6호기,"3460.00 X 0.00 X 132.00
",F316L,"2차작업  압탕 주입구 구분 철저
자리 비워 둘 것",6호기,SUS,1,15500,1,121.81,2020-07-11 06:48
2049,5351,P15,2020-07-13,야간,200701-19955-004,1,"20,19,18,06",가열로6호기,"3460.00 X 0.00 X 138.00
",F316L,"2차작업  압탕 주입구 구분 철저
자리 비워 둘 것",6호기,SUS,1,15990,1,125.66,2020-07-11 06:48
2050,5347,P15,2020-07-13,야간,200706-01502-012,5,"20,19,18,06",가열로6호기,"3557.00 X 2560.00 X 285.00
",S355NL,380T  단조비 충분히 줄 것  7/10 투입,6호기,CARBON,1,13000,1,102.17,2020-07-11 06:48
2051,5348,P15,2020-07-13,야간,200707-19226-003,3,"20,19,18,06",가열로6호기,"6500.00 X 5870.00 X 180.00
",S355NL,380T  2회 작업 실시  7/10 투입,6호기,CARBON,1,13505,1,106.13,2020-07-11 06:48
2052,5349,P15,2020-07-13,야간,200320-76000-002,"3,4","20,19,18,06",가열로6호기,"3130.00 X 2540.00 X 490.00
",F51,"350T  1차작업  가열시간 참고
7/10 투입",6호기,SUS,2,14300,2,112.38,2020-07-11 06:48
2053,5411,P15,2020-07-14,야간,200330-17035-004,1,"19,18,06",가열로6호기,"1155.00 X 730.00 X 4974.00
",SF490V,"3,4차작업(마무리) 시방서참고",6호기,CARBON,1,26000,1,159.72,2020-07-14 07:06
2054,5410,P15,2020-07-14,야간,200602-19151-036,"1,2,3","19,18,06",가열로6호기,"1444.00 X 866.25 X 939.00
",F12,"800 R/BLOOM  1,2차작업  눕혀서 투입
7/13 주간 예열   7/13 야간절단 ",6호기,ALLOY,3,10550,3,64.81,2020-07-14 07:06
2055,5412,P15,2020-07-14,야간,200707-19226-004,"1,2,3","19,18,06",가열로6호기,"6494.00 X 5994.00 X 155.00
",S355NL,380T  단조비 충분히 줄 것,6호기,CARBON,3,10035,3,61.64,2020-07-14 07:06
2056,5474,P15,2020-07-15,야간,200229-14072-061,1,"19,18,06",가열로6호기,"2055.00 X 1783.08 X 1293.00
",A350LF3,"7/15 03시 입고 예정(열괴)  1차 COG
가열시간 참고  T/TABLE 작업  1230℃",6호기,ALLOY,1,18600,1,48.08,2020-07-15 04:00
2057,5473,P15,2020-07-15,야간,200229-14072-058,1,"19,18,06",가열로6호기,"2055.00 X 1783.08 X 1290.00
",A350LF3,"7/15 03시 입고 예정(열괴)  1차 COG
가열시간 참고  T/TABLE 작업  1230℃",6호기,ALLOY,1,18600,1,48.08,2020-07-15 04:00
2058,5477,P15,2020-07-15,야간,200323-19581-003,"1,2","19,18,06",가열로6호기,"605.00 X 0.00 X 6201.00
",SF490VM3,"7/15 입고 예정(열괴) 
22~23시 입고 예정  7/16 야간작업분",6호기,CARBON,2,21600,2,55.83,2020-07-15 04:00
2059,1436,P15,2020-03-31,주간,191021-19133-002,1,"20,19,07",가열로7호기,"5500.00 X 4700.00 X 400.00
",SFCM880R,링밀작업,,ALLOY,1,30480,1,28.87,2020-03-30 13:16
2060,1498,P15,2020-04-01,주간,191021-19133-003,1,"20,19,07,13",가열로7호기,"5500.00 X 4700.00 X 400.00
",SFCM880R,"내경 스카핑 후  3/31 야간 투입
가열시간 참고  초긴급",7호기,ALLOY,1,30480,1,119.32,2020-03-31 15:24
2061,1564,P15,2020-04-02,주간,200221-19234-040,"4,5","20,19,07",가열로7호기,"5000.00 X 4400.00 X 201.00
",S355NL,1000 R/BLOOM  TEST건,7호기,CARBON,2,9475,2,23.16,2020-04-01 19:43
2062,1565,P15,2020-04-02,주간,190830-17035-004,1,"20,19,07",가열로7호기,"1560.00 X 810.00 X 1365.00
",SF490V,1000 R/BLOOM  눕혀서 투입,7호기,CARBON,1,19100,1,46.69,2020-04-01 19:43
2063,1774,P15,2020-04-06,야간,200401-19234-010,"1,2","19,07,06",가열로7호기,"6300.00 X 5700.00 X 115.00
",TWS355,"400T  단조비 충분히 줄 것
투입완료  P5에서 장입",7호기,CARBON,2,9140,2,107.21,2020-04-05 17:48
2064,1773,P15,2020-04-06,야간,200401-19234-009,2,"19,07,06",가열로7호기,"6025.00 X 5513.00 X 115.00
",TWS355,"400T  단조비 충분히 줄 것
투입완료  P5에서 장입",7호기,CARBON,1,7360,1,86.33,2020-04-05 17:48
2065,1775,P15,2020-04-06,야간,200313-19095-006,1,"19,07,06",가열로7호기,"4989.00 X 4467.00 X 185.00
",TWS355,"400T  단조비 충분히 줄 것
투입완료  P5에서 장입  4/7 주간작업분",7호기,CARBON,1,7650,1,89.73,2020-04-05 17:48
2066,1776,P15,2020-04-06,야간,200313-19095-007,1,"19,07,06",가열로7호기,"4989.00 X 4467.00 X 185.00
",TWS355,"400T  단조비 충분히 줄 것
투입완료  P5에서 장입  4/7 주간작업분",7호기,CARBON,1,7650,1,89.73,2020-04-05 17:48
2067,1827,P15,2020-04-07,주간,200313-19095-006,1,"20,19,17,07",가열로7호기,"4989.00 X 4467.00 X 185.00
",TWS355,"400T  단조비 충분히 줄 것
투입완료 ",7호기,CARBON,1,7650,1,24.98,2020-04-07 05:14
2068,1828,P15,2020-04-07,주간,200313-19095-007,1,"20,19,17,07",가열로7호기,"4989.00 X 4467.00 X 185.00
",TWS355,"400T  단조비 충분히 줄 것
투입완료 ",7호기,CARBON,1,7650,1,24.98,2020-04-07 05:14
2069,1895,P15,2020-04-08,주간,200221-19234-010,6,"07,13,17,19",가열로7호기,"5000.00 X 4400.00 X 201.00
",S355NL,328t,,CARBON,1,9475,1,53.4,2020-04-07 16:11
2070,1896,P15,2020-04-08,주간,200218-99896-001,"3,4","07,13,17,19",가열로7호기,"2300.00 X 0.00 X 166.00
",F304L,"2,3차작업  작업후 밖으로 빼냄
가우징 작업 할 수 있도록 작업 요청",,SUS 304,2,7650,2,43.11,2020-04-07 16:11
2071,2876,P8,2020-05-06,주간,200420-19334-002,"001,002","07,16",가열로7호기,4284.40 X 3942.00 X 136.80,TW S25C,"1246*450*480
90/30/30",R/BLOOM,CARBON,0,1970,2,28.44,2020-05-05 09:26
2072,2875,P8,2020-05-06,주간,200420-19334-001,"001,002","07,16",가열로7호기,4361.20 X 3942.00 X 136.80,TW S25C,"1337*450*480
90/30/30",R/BLOOM,CARBON,0,2319,2,33.47,2020-05-05 09:26
2073,2872,P8,2020-05-06,주간,200401-19234-007,"004,005,006,007","07,16",가열로7호기,5522.00 X 5030.00 X 110.00,S355NL,"1374*450*555
40/40/45",Φ800 R/B,CARBON,0,5768,4,83.26,2020-05-05 09:26
2074,2871,P8,2020-05-06,주간,200401-19234-006,"004,005,006,007","07,16",가열로7호기,5522.00 X 5030.00 X 110.00,S355NL,"1374*450*555
40/40/45",Φ800 R/B,CARBON,0,5768,4,83.26,2020-05-05 09:26
2075,2915,P8,2020-05-07,주간,200415-19168-003,"021,022,023,024","07,16",가열로7호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,4,39.81,2020-05-06 11:55
2076,2919,P8,2020-05-07,주간,200313-19133-019,"001,002","07,16",가열로7호기,2560.00 X 2243.34 X 205.00,TW 266M Gr2,"1233*450*360
86/20/20",R/BLOOM,CARBON,0,1427,2,20.55,2020-05-06 11:55
2077,2917,P8,2020-05-07,주간,200313-19133-017,"001,002","07,16",가열로7호기,2560.00 X 2218.62 X 232.00,TW 266M Gr2,"1284*450*385
86/20/20",R/BLOOM,CARBON,0,1684,2,24.25,2020-05-06 11:55
2078,2914,P8,2020-05-07,주간,200415-19168-008,"001,002,003,004,005,006,007,008,009","07,16",가열로7호기,4556.00 X 4000.00 X 110.00,S355NL,"1368*450*465
32/32/36",Φ800 R/B,CARBON,0,4775,10,68.77,2020-05-06 11:55
2079,2962,P8,2020-05-08,주간,200415-19168-008,012,"07,16",가열로7호기,4556.00 X 4000.00 X 110.00,S355NL,"1368*450*465
32/32/36",Φ800 R/B,CARBON,0,4775,2,53.09,2020-05-07 13:41
2080,2965,P8,2020-05-08,주간,200415-19168-007,"003,006,005,008,009,010,011,013,015,016,017","07,16",가열로7호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,23,30.73,2020-05-07 13:41
2081,3006,P8,2020-05-09,주간,200428-19004-004,001,"07,16",가열로7호기,1118.00 X 236.00 X 401.50,TW 266M Gr2,"1173 X 442
55/236/40",SLAB,CARBON,0,3745,1,39.4,2020-05-08 13:17
2082,3005,P8,2020-05-09,주간,200428-19004-003,001,"07,16",가열로7호기,1123.50 X 236.00 X 334.00,TW 266M Gr2,"1164 X 369
40/236/35",SLAB,CARBON,0,3080,1,32.4,2020-05-08 13:17
2083,3004,P8,2020-05-09,주간,200303-19234-036,"001,002,003,004,005,006,007,008","07,16",가열로7호기,4556.00 X 4000.00 X 110.00,TWS355,"1384*450*470
35/35/40",SLAB,CARBON,0,4953,8,52.11,2020-05-08 13:17
2084,135,P15,2020-03-03,주간,200207-19226-010,3,"08,17,18",가열로8호기,"4450.00 X 3550.00 X 195.00
",S355NL,328T  절단완료(3/2),배치로,CARBON,1,10670,1,81.17,2020-03-02 21:37
2085,137,P15,2020-03-03,주간,200108-15200-003,1,"08,17,18",가열로8호기,"1950.00 X 1384.40 X 723.00
",F304L,"가우징 완료  4,5차작업(황지)",배치로,SUS 304,1,11395,1,86.69,2020-03-02 21:37
2086,255,P15,2020-03-05,주간,200130-15007-064,"1,2","18,17,08",가열로8호기,"2042.00 X 0.00 X 380.00
",F304L,"2,3차작업 가우징후 투입
마무리 작업 : 3/5 야간조",8호기,SUS 304,2,12500,2,36.15,2020-03-05 11:31
